"SNO","BLK","BZI","PCS","GR1","GR2","GR3","GR4","GR5","LK1","LK2","LK3","LK4","LK5","L","B","TMAX","T1","T2","T3","T4","T5","IT1","IT2","IT3","IT4","SP1","SP2","SP3","SP4","SP5","LH1","LH2","LH3","LH4","LH5","LT1","LT2","LT3","LT4","LT5","LL1","LL2","LL3","LL4","LL5","WL1","WL2","WL3","WL4","WL5","IS1","STP1","STP2","STP3","STP4","STP5","ORG","YOTEIBI_KARI","YOTEIBI_HON","YOTEIBI_KYOSEI","JISSIBI_KARI","JISSIBI_HON","JISSIBI_KYOSEI","STATUS_KARI","STATUS_HON","STATUS_KYOSEI","CREATE_DATE","CREATE_SYAIN","UPDATE_DATE","UPDATE_SYAIN","JISSIJKN_KARI","JISSIJKN_HON","JISSIJKN_KYOSEI","CRES_FLG","CREP_FLG"
"744   ","S-5     ","SH-J            ","P",1,0,0,0,0,4,4,4,4,4,20412.0,3870.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,750.0,750.0,750.0,750.0,290.0,290.0,290.0,290.0,300.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-5     ","SH-J            ","S",1,0,0,0,0,4,4,4,4,4,20412.0,3870.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,750.0,750.0,750.0,750.0,300.0,290.0,290.0,290.0,290.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-5     ","SH-S(1)         ","P",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1215.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-5     ","SH-S(1)         ","S",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,1215.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-5     ","SH-S(2)         ","P",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,1260.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-5     ","SH-S(2)         ","S",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1170.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-5     ","UD-A            ","P",3,0,0,0,0,1,1,1,1,1,20412.0,3028.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.5,801.5,731.3,750.0,750.0,250.0,250.0,250.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20412.0,20412.0,20412.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-5     ","UD-A            ","S",3,0,0,0,0,1,1,1,1,1,20412.0,3028.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.1,731.3,801.5,825.0,825.0,250.0,250.0,250.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20412.0,20412.0,20412.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","28S-A(W)        ","P",3,0,0,0,0,0,1,1,1,0,5550.0,2080.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,825.0,964.0,964.0,811.0,180.0,0.0,0.0,0.0,180.0,14.0,0.0,0.0,0.0,14.0,5550.0,0.0,0.0,0.0,5550.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","32S-A(W)        ","P",3,0,0,0,0,0,0,1,0,0,20412.0,4500.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,730.0,1000.0,1104.0,730.0,180.0,180.0,0.0,180.0,180.0,14.0,14.0,0.0,14.0,14.0,10200.0,10200.0,0.0,10200.0,10200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","36S-A(W)        ","P",3,0,0,0,0,0,1,1,1,0,5550.0,2080.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,825.0,964.0,964.0,811.0,180.0,0.0,0.0,0.0,180.0,14.0,0.0,0.0,0.0,14.0,5550.0,0.0,0.0,0.0,5550.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","40S-A(W)        ","P",3,0,0,0,0,0,0,1,0,0,20412.0,4500.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,730.0,1000.0,1106.0,730.0,180.0,180.0,0.0,180.0,180.0,16.0,16.0,0.0,16.0,16.0,10200.0,10200.0,0.0,10200.0,10200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","LBH-A           ","P",1,0,0,0,0,4,4,4,4,1,20412.0,3290.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,750.0,750.0,750.0,750.0,380.0,370.0,350.0,340.0,0.0,10.0,10.0,10.0,10.0,0.0,20412.0,20412.0,20412.0,20412.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH-A           ","S",1,0,0,0,0,4,4,4,4,1,20412.0,3290.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,750.0,750.0,750.0,825.0,340.0,350.0,370.0,380.0,0.0,10.0,10.0,10.0,10.0,0.0,20412.0,20412.0,20412.0,20412.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH-B           ","P",1,0,0,0,0,4,4,1,4,4,20412.0,3900.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,750.0,750.0,750.0,750.0,320.0,300.0,0.0,350.0,330.0,10.0,10.0,0.0,10.0,10.0,20412.0,20412.0,0.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH-B           ","S",1,0,0,0,0,4,4,1,4,4,20412.0,3900.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,750.0,760.0,740.0,750.0,330.0,350.0,0.0,300.0,320.0,10.0,10.0,0.0,10.0,10.0,20412.0,20412.0,0.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH-C           ","P",1,0,0,0,0,4,4,4,4,4,20412.0,4050.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,750.0,750.0,750.0,750.0,300.0,290.0,290.0,290.0,290.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH-C           ","S",1,0,0,0,0,4,4,4,4,4,20412.0,4050.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,750.0,750.0,750.0,750.0,290.0,290.0,290.0,290.0,300.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH1-A(1)       ","P",3,0,0,0,0,1,1,1,1,1,20412.0,2677.2,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.7,1271.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","LBH1-A(1)       ","S",3,0,0,0,0,1,1,1,1,1,20412.0,2677.2,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.5,1271.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","LBH1-A(2)       ","P",3,0,0,0,0,1,1,1,1,1,20412.0,2677.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.8,1224.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","LBH1-A(2)       ","S",3,0,0,0,0,1,1,1,1,1,20412.0,2677.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.5,1318.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-G            ","P",1,0,0,0,0,4,4,4,4,1,20412.0,3290.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,750.0,750.0,750.0,750.0,340.0,340.0,350.0,360.0,0.0,10.0,10.0,10.0,10.0,0.0,20412.0,20412.0,20412.0,20412.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-G            ","S",1,0,0,0,0,4,4,4,4,1,20412.0,3290.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,750.0,750.0,750.0,825.0,360.0,350.0,340.0,340.0,0.0,10.0,10.0,10.0,10.0,0.0,20412.0,20412.0,20412.0,20412.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-H            ","P",1,0,0,0,0,4,4,1,4,4,20412.0,3780.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,750.0,750.0,750.0,750.0,330.0,350.0,0.0,310.0,330.0,10.0,10.0,0.0,10.0,10.0,20412.0,20412.0,0.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-H            ","S",1,0,0,0,0,4,4,1,4,4,20412.0,3780.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,750.0,760.0,740.0,750.0,330.0,310.0,0.0,350.0,330.0,10.0,10.0,0.0,10.0,10.0,20412.0,20412.0,0.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-J            ","P",1,0,0,0,0,4,4,4,4,4,20412.0,3870.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,750.0,750.0,750.0,750.0,290.0,290.0,290.0,290.0,300.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-J            ","S",1,0,0,0,0,4,4,4,4,4,20412.0,3870.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,750.0,750.0,750.0,750.0,300.0,290.0,290.0,290.0,290.0,10.0,10.0,10.0,10.0,10.0,20412.0,20412.0,20412.0,20412.0,20412.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-S(1)         ","P",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1215.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","SH-S(1)         ","S",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,1215.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20412.0,20412.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","SH-S(2)         ","P",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,1260.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-7     ","SH-S(2)         ","S",1,0,0,0,0,1,1,1,1,1,20412.0,2850.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1170.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20412.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","UD-A            ","P",3,0,0,0,0,1,1,1,1,1,20412.0,3028.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.5,801.5,731.3,750.0,750.0,250.0,250.0,250.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20412.0,20412.0,20412.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-7     ","UD-A            ","S",3,0,0,0,0,1,1,1,1,1,20412.0,3028.4,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.1,731.3,801.5,825.0,825.0,250.0,250.0,250.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,20412.0,20412.0,20412.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","28S-A(W)        ","P",3,0,0,0,0,0,1,1,1,0,5550.0,2080.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,825.0,964.0,964.0,811.0,180.0,0.0,0.0,0.0,180.0,14.0,0.0,0.0,0.0,14.0,4000.0,0.0,0.0,0.0,4000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","32S-A(W)        ","P",3,0,0,0,0,0,0,1,0,0,20400.0,4500.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,730.0,1000.0,1104.0,730.0,180.0,180.0,0.0,180.0,180.0,14.0,14.0,0.0,14.0,14.0,10200.0,10200.0,0.0,10200.0,10200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","36S-A(W)        ","P",3,0,0,0,0,0,1,1,1,0,5550.0,2080.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,825.0,964.0,964.0,811.0,180.0,0.0,0.0,0.0,180.0,14.0,0.0,0.0,0.0,14.0,4000.0,0.0,0.0,0.0,4000.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","40S-A(W)        ","P",3,0,0,0,0,0,0,1,0,0,20400.0,4500.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,730.0,1000.0,1106.0,730.0,180.0,180.0,0.0,180.0,180.0,16.0,16.0,0.0,16.0,16.0,10200.0,10200.0,0.0,10200.0,10200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","LBH-A           ","P",1,0,0,0,0,4,4,4,4,1,20400.0,3290.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,750.0,750.0,750.0,750.0,380.0,370.0,350.0,340.0,0.0,10.0,10.0,10.0,10.0,0.0,20500.0,20500.0,20500.0,20500.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH-A           ","S",1,0,0,0,0,4,4,4,4,1,20400.0,3290.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,750.0,750.0,750.0,825.0,340.0,350.0,370.0,380.0,0.0,10.0,10.0,10.0,10.0,0.0,20500.0,20500.0,20500.0,20500.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH-B           ","P",1,0,0,0,0,4,4,1,4,4,20400.0,3900.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,750.0,750.0,750.0,750.0,320.0,300.0,0.0,350.0,330.0,10.0,10.0,0.0,10.0,10.0,20500.0,20500.0,0.0,20500.0,20500.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH-B           ","S",1,0,0,0,0,4,4,1,4,4,20400.0,3900.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,750.0,760.0,740.0,750.0,330.0,350.0,0.0,300.0,320.0,10.0,10.0,0.0,10.0,10.0,20500.0,20500.0,0.0,20500.0,20500.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH-C           ","P",1,0,0,0,0,4,4,4,4,4,20400.0,4050.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,750.0,750.0,750.0,750.0,300.0,290.0,290.0,290.0,290.0,10.0,10.0,10.0,10.0,10.0,20500.0,20500.0,20500.0,20500.0,20500.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH-C           ","S",1,0,0,0,0,4,4,4,4,4,20400.0,4050.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,750.0,750.0,750.0,750.0,290.0,290.0,290.0,290.0,300.0,10.0,10.0,10.0,10.0,10.0,20500.0,20500.0,20500.0,20500.0,20500.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH1-A(1)       ","P",3,0,0,0,0,1,1,1,1,1,20400.0,2677.2,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.7,1271.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,20500.0,20500.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","LBH1-A(1)       ","S",3,0,0,0,0,1,1,1,1,1,20400.0,2677.2,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.5,1271.0,750.0,750.0,750.0,250.0,250.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,20500.0,20500.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","LBH1-A(2)       ","P",3,0,0,0,0,1,1,1,1,1,20400.0,2677.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.8,1224.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,1,1
"744   ","S-9     ","LBH1-A(2)       ","S",3,0,0,0,0,1,1,1,1,1,20400.0,2677.0,13.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.5,1318.0,650.0,650.0,650.0,250.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","SH-G            ","P",1,0,0,0,0,4,4,4,4,1,20450.0,3290.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,750.0,750.0,750.0,750.0,340.0,340.0,350.0,360.0,0.0,10.0,10.0,10.0,10.0,0.0,20200.0,20200.0,20200.0,20200.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","SH-G            ","S",1,0,0,0,0,4,4,4,4,1,20450.0,3290.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,750.0,750.0,750.0,825.0,360.0,350.0,340.0,340.0,0.0,10.0,10.0,10.0,10.0,0.0,20200.0,20200.0,20200.0,20200.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","SH-H            ","P",1,0,0,0,0,4,4,1,4,4,20450.0,3780.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,750.0,750.0,750.0,750.0,330.0,350.0,0.0,310.0,330.0,10.0,10.0,0.0,10.0,10.0,20200.0,20200.0,0.0,20200.0,20200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","SH-H            ","S",1,0,0,0,0,4,4,1,4,4,20450.0,3780.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,750.0,760.0,740.0,750.0,330.0,310.0,0.0,350.0,330.0,10.0,10.0,0.0,10.0,10.0,20200.0,20200.0,0.0,20200.0,20200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
"744   ","S-9     ","SH-J            ","P",1,0,0,0,0,4,4,4,4,4,20450.0,3870.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,750.0,750.0,750.0,750.0,290.0,290.0,290.0,290.0,300.0,10.0,10.0,10.0,10.0,10.0,20200.0,20200.0,20200.0,20200.0,20200.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,20171123,2010019,0,0,0,0,0,0,1
